street,hero_hand,spr,in_position,num_players,board_texture,action_history
flop,Kc2s,10.0,0,13,rainbow,C
flop,KcJh,10.0,0,13,rainbow,C
flop,TdTc,10.0,0,13,two-tone,C
flop,7s4s,10.0,0,13,rainbow,
flop,JdKs,10.0,0,13,two-tone,C
flop,Jd6d,10.0,0,13,rainbow,C
flop,JcAd,10.0,0,13,rainbow,C
flop,Jc8c,10.0,0,12,rainbow,
flop,5sJd,10.0,0,13,rainbow,C
flop,2s4c,10.0,0,11,rainbow,C
flop,9dQc,10.0,0,13,two-tone,C
flop,Jd5d,10.0,0,13,rainbow,C
flop,5d5s,10.0,0,13,rainbow,C
flop,8dAd,10.0,0,13,two-tone,C
flop,KhAd,10.0,0,13,two-tone,C
flop,8dQc,10.0,0,13,rainbow,C
flop,JcAd,10.0,0,13,rainbow,R
flop,7s6c,10.0,0,13,rainbow,
flop,4sJs,10.0,0,13,two-tone,C
flop,Qd3c,10.0,0,13,two-tone,
flop,7s4d,10.0,0,13,two-tone,C
flop,QdQs,10.0,0,13,two-tone,C
flop,8d7d,10.0,0,12,two-tone,C
flop,KhKd,10.0,0,12,rainbow,
flop,2c2s,10.0,0,10,rainbow,C
flop,Jd4s,10.0,0,13,two-tone,C
flop,2sAc,10.0,0,13,two-tone,R
flop,4cJd,10.0,0,13,rainbow,C
flop,Ac7c,10.0,0,13,rainbow,C
flop,9hTh,10.0,0,12,rainbow,C
flop,Qc4h,10.0,0,13,rainbow,C
flop,TdJs,10.0,0,13,two-tone,C
flop,Qd3h,10.0,0,12,two-tone,C
flop,QdAd,10.0,0,12,two-tone,R
flop,2h2s,10.0,0,11,rainbow,C
flop,QhJd,10.0,0,13,rainbow,C
flop,TdTs,10.0,0,13,two-tone,C
flop,4d7d,10.0,0,12,two-tone,C
flop,9s8d,10.0,0,9,rainbow,C
flop,7h9c,10.0,0,13,rainbow,C
flop,4d4c,10.0,0,11,two-tone,C
flop,Ah8s,10.0,0,13,two-tone,C
flop,Tc7h,10.0,0,13,two-tone,C
flop,9d9h,10.0,0,13,two-tone,
flop,4hKs,10.0,0,13,two-tone,C
flop,7c9c,10.0,0,13,rainbow,C
flop,7h6d,10.0,0,13,two-tone,C
flop,AcTc,10.0,0,13,two-tone,C
flop,Qs7s,10.0,0,13,rainbow,C
flop,JhAd,10.0,0,13,two-tone,C
flop,9hJh,10.0,0,13,rainbow,C
flop,QsAc,10.0,0,13,two-tone,C
flop,AcKd,10.0,0,12,two-tone,
flop,Ac5d,10.0,0,13,rainbow,C
flop,5c4d,10.0,0,13,rainbow,C
flop,2s2d,10.0,0,13,rainbow,C
flop,6d9h,10.0,0,13,monotone,C
flop,KhQd,10.0,0,13,two-tone,C
flop,JsTc,10.0,0,13,two-tone,C
flop,3d4d,10.0,0,13,rainbow,C
flop,9d9c,10.0,0,13,two-tone,C
flop,KhKs,10.0,0,13,two-tone,R
flop,KsKd,10.0,0,12,two-tone,R
flop,JsJh,10.0,0,13,rainbow,
flop,TdJd,10.0,0,12,rainbow,R
flop,TdTh,10.0,0,13,two-tone,C
flop,Ts8c,10.0,0,12,two-tone,
flop,AhQh,10.0,0,12,rainbow,C
flop,JsKd,10.0,0,12,two-tone,C
flop,AcTd,10.0,0,12,two-tone,R
flop,Td4d,10.0,0,12,two-tone,C
flop,9d8d,10.0,0,12,two-tone,C
flop,5d9s,10.0,0,12,rainbow,
flop,KsKh,10.0,0,9,two-tone,
flop,3h9d,10.0,0,13,rainbow,C
flop,KhQc,10.0,0,13,two-tone,C
flop,QsKc,10.0,0,13,rainbow,C
flop,JdAd,10.0,0,13,rainbow,C
flop,5s2s,10.0,0,11,monotone,C
flop,6h6c,10.0,0,13,rainbow,C
flop,9cQs,10.0,0,13,two-tone,C
flop,Ac7s,10.0,0,13,rainbow,C
flop,QcQd,10.0,0,13,monotone,C
flop,7sQs,10.0,0,12,two-tone,C
flop,3d3h,10.0,0,13,two-tone,C
flop,AhQc,10.0,0,13,two-tone,C
flop,QsAh,10.0,0,13,two-tone,C
flop,QsKd,10.0,0,13,two-tone,C
flop,QdTc,10.0,0,12,two-tone,C
flop,Js7h,10.0,0,12,two-tone,C
flop,JcKd,10.0,0,8,monotone,C
flop,KcTd,10.0,0,12,two-tone,C
flop,8cJs,10.0,0,12,rainbow,C
flop,4hJh,10.0,0,12,two-tone,C
flop,AdQc,10.0,0,12,rainbow,C
flop,3s3d,10.0,0,13,two-tone,C
flop,Ad5d,10.0,0,13,rainbow,
flop,KhKd,10.0,0,11,two-tone,
flop,Ah5c,10.0,0,12,rainbow,C
flop,KsJh,10.0,0,13,two-tone,C
flop,Jd9c,10.0,0,12,rainbow,C
flop,AsJc,10.0,0,12,two-tone,C
flop,6s7s,10.0,0,13,two-tone,C
flop,2cAc,10.0,0,13,rainbow,C
flop,6d6c,10.0,0,13,rainbow,C
flop,TdQc,10.0,0,13,two-tone,C
flop,AdKd,10.0,0,13,rainbow,C
flop,5d6h,10.0,0,12,two-tone,
flop,KhKd,10.0,0,13,two-tone,R
flop,6hKc,10.0,0,13,monotone,C
flop,4d4s,10.0,0,12,two-tone,C
flop,3hJc,10.0,0,13,two-tone,C
flop,JsKd,10.0,0,13,two-tone,C
flop,AdQh,10.0,0,11,rainbow,C
flop,4d4s,10.0,0,13,two-tone,C
flop,QsKc,10.0,0,13,two-tone,C
flop,4s4c,10.0,0,12,two-tone,C
flop,JsJc,10.0,0,13,two-tone,
flop,TsAd,10.0,0,13,two-tone,C
flop,5d5h,10.0,0,11,rainbow,C
flop,Td4h,10.0,0,12,two-tone,
flop,3s6s,10.0,0,12,two-tone,
flop,8h2h,10.0,0,13,rainbow,C
flop,QcJs,10.0,0,12,two-tone,
flop,2c4s,10.0,0,13,two-tone,C
flop,9c2s,10.0,0,13,rainbow,C
flop,AhKc,10.0,0,13,two-tone,R
flop,4c4h,10.0,0,13,two-tone,C
flop,6s2s,10.0,0,13,two-tone,C
flop,TcJd,10.0,0,12,rainbow,C
flop,AdJc,10.0,0,13,monotone,C
flop,7sAs,10.0,0,13,two-tone,C
flop,JsTd,10.0,0,13,two-tone,R
flop,AcQh,10.0,0,13,rainbow,C
flop,3c3h,10.0,0,13,rainbow,C
flop,6cTc,10.0,0,13,monotone,C
flop,8d4d,10.0,0,12,two-tone,C
flop,Ac7h,10.0,0,13,rainbow,C
flop,TcKs,10.0,0,13,rainbow,C
flop,JsJc,10.0,0,13,monotone,C
flop,2sKc,10.0,0,13,two-tone,
flop,Kd3d,10.0,0,13,monotone,C
flop,TsKc,10.0,0,13,two-tone,R
flop,As3s,10.0,0,13,rainbow,R
flop,7s9d,10.0,0,12,two-tone,C
flop,AhAd,10.0,0,13,rainbow,
flop,QdJd,10.0,0,13,rainbow,C
flop,9c8s,10.0,0,13,two-tone,C
flop,3dAc,10.0,0,13,monotone,R
flop,Ks2s,10.0,0,13,two-tone,C
flop,QsKs,10.0,0,13,rainbow,C
flop,5h5c,10.0,0,12,two-tone,C
flop,AhJc,10.0,0,13,rainbow,
flop,Tc8d,10.0,0,13,rainbow,C
flop,Ks9s,10.0,0,13,two-tone,C
flop,AcQc,10.0,0,13,rainbow,
flop,9c9s,10.0,0,13,two-tone,
flop,Kc5c,10.0,0,13,two-tone,C
flop,QcAs,10.0,0,13,two-tone,C
flop,JcJd,10.0,0,12,two-tone,C
flop,JhAd,10.0,0,12,two-tone,C
flop,6c6s,10.0,0,13,monotone,C
flop,QcAs,10.0,0,13,two-tone,C
flop,8s8d,10.0,0,13,two-tone,
flop,TsQs,10.0,0,13,two-tone,
flop,5d5h,10.0,0,13,two-tone,C
flop,ThJs,10.0,0,13,rainbow,C
flop,Ac6c,10.0,0,13,two-tone,C
flop,Qc9d,10.0,0,13,rainbow,C
flop,7sTh,10.0,0,13,rainbow,
flop,5cAd,10.0,0,13,rainbow,C
flop,ThJd,10.0,0,13,two-tone,C
flop,AcJc,10.0,0,13,rainbow,C
flop,8c6h,10.0,0,13,rainbow,
flop,7s7h,10.0,0,7,rainbow,C
flop,QhKc,10.0,0,13,two-tone,C
flop,AdQc,10.0,0,13,rainbow,C
flop,5s8h,10.0,0,13,monotone,C
flop,QcQh,10.0,0,13,rainbow,C
flop,Kc5s,10.0,0,10,two-tone,C
flop,2sTs,10.0,0,13,two-tone,C
flop,TdKh,10.0,0,13,two-tone,C
flop,7d7s,10.0,0,13,rainbow,C
flop,7d6d,10.0,0,13,two-tone,C
flop,6h3c,10.0,0,13,two-tone,C
flop,KhKd,10.0,0,13,rainbow,C
flop,Jc9c,10.0,0,11,rainbow,C
flop,8cKh,10.0,0,13,two-tone,C
flop,9hQs,10.0,0,11,two-tone,C
flop,AcAd,10.0,0,6,two-tone,
flop,Kd7h,10.0,0,6,two-tone,C
flop,7h2h,10.0,0,6,two-tone,
flop,8sTc,10.0,0,6,two-tone,C
flop,Qc8s,10.0,0,13,two-tone,C
flop,TcJs,10.0,0,13,two-tone,R
flop,QsJh,10.0,0,13,rainbow,C
flop,8h6h,10.0,0,13,rainbow,C
flop,QdTc,10.0,0,13,two-tone,C
flop,AhQh,10.0,0,13,two-tone,
flop,4sKs,10.0,0,13,two-tone,C
flop,2c2h,10.0,0,13,rainbow,C
flop,3sKs,10.0,0,13,two-tone,C
flop,9s6s,10.0,0,13,rainbow,C
flop,KdKs,10.0,0,13,two-tone,C
flop,QhTh,10.0,0,13,rainbow,R
flop,Js9s,10.0,0,13,two-tone,C
flop,Js9s,10.0,0,13,rainbow,C
flop,Tc9h,10.0,0,13,two-tone,
flop,QdAh,10.0,0,13,rainbow,C
flop,8d8c,10.0,0,12,two-tone,C
flop,Qh5d,10.0,0,12,rainbow,
flop,Ad2c,10.0,0,13,rainbow,C
flop,Jh5h,10.0,0,13,two-tone,C
flop,4cKc,10.0,0,13,two-tone,
flop,5d5s,10.0,0,10,rainbow,C
flop,4h4s,10.0,0,13,two-tone,C
flop,TdTc,10.0,0,13,rainbow,C
flop,QsQh,10.0,0,13,rainbow,
flop,QsKh,10.0,0,13,two-tone,C
flop,6h6s,10.0,0,13,two-tone,C
flop,AdKs,10.0,0,13,rainbow,
flop,7h7d,10.0,0,13,rainbow,C
flop,Jc7c,10.0,0,13,two-tone,
flop,Ac9c,10.0,0,13,two-tone,C
flop,Qs7s,10.0,0,13,rainbow,C
flop,Ah9h,10.0,0,13,two-tone,C
flop,ThJh,10.0,0,13,rainbow,C
flop,QcQd,10.0,0,13,two-tone,C
flop,Ks7s,10.0,0,9,rainbow,C
flop,JcQc,10.0,0,13,rainbow,C
flop,AhTh,10.0,0,13,two-tone,C
flop,JcQd,10.0,0,11,two-tone,C
flop,AsAh,10.0,0,12,rainbow,
flop,QsKh,10.0,0,13,rainbow,C
flop,KhQc,10.0,0,13,two-tone,C
flop,Qc9c,10.0,0,13,rainbow,C
flop,AcTd,10.0,0,13,two-tone,C
flop,Tc9d,10.0,0,13,two-tone,
flop,3hTh,10.0,0,13,two-tone,C
flop,Ah2h,10.0,0,13,two-tone,R
flop,KdQs,10.0,0,13,rainbow,C
flop,Ts9c,10.0,0,13,rainbow,R
flop,JhQh,10.0,0,13,two-tone,C
flop,8cKc,10.0,0,11,two-tone,C
flop,KdAs,10.0,0,13,two-tone,C
flop,8d8s,10.0,0,13,rainbow,C
flop,8cTc,10.0,0,13,rainbow,R
flop,3h3d,10.0,0,13,rainbow,C
flop,Qc9c,10.0,0,13,monotone,R
flop,KdKc,10.0,0,13,rainbow,
flop,8d9s,10.0,0,13,two-tone,C
flop,Ks8s,10.0,0,13,rainbow,C
flop,AsTs,10.0,0,13,two-tone,C
flop,Td8d,10.0,0,13,rainbow,C
flop,As7h,10.0,0,13,two-tone,C
flop,AhJc,10.0,0,13,two-tone,
flop,5h7h,10.0,0,12,rainbow,C
flop,4s4d,10.0,0,12,two-tone,R
flop,9s9d,10.0,0,9,two-tone,
flop,4c6s,10.0,0,13,two-tone,C
flop,Ks9s,10.0,0,13,two-tone,C
flop,5dAd,10.0,0,13,rainbow,C
flop,JcKc,10.0,0,12,two-tone,
flop,Tc8h,10.0,0,13,rainbow,C
flop,Ac3d,10.0,0,13,two-tone,
flop,Ks9h,10.0,0,13,two-tone,C
flop,KdTc,10.0,0,13,rainbow,
flop,6s5d,10.0,0,13,two-tone,R
flop,JdAd,10.0,0,13,two-tone,R
flop,As6s,10.0,0,13,two-tone,C
flop,5s7c,10.0,0,13,two-tone,C
flop,6dKd,10.0,0,13,rainbow,C
flop,8c6s,10.0,0,13,two-tone,C
flop,TcAc,10.0,0,13,rainbow,
flop,7c7d,10.0,0,13,two-tone,R
flop,7hTh,10.0,0,13,two-tone,C
flop,JdAs,10.0,0,13,rainbow,R
flop,AsKc,10.0,0,13,monotone,
flop,KcTd,10.0,0,12,two-tone,C
flop,7d7h,10.0,0,13,rainbow,C
flop,6s7c,10.0,0,12,rainbow,C
flop,Js8c,10.0,0,13,two-tone,C
flop,Ah8h,10.0,0,13,rainbow,C
flop,4cAd,10.0,0,12,two-tone,C
flop,3d3c,10.0,0,13,monotone,C
flop,3h4d,10.0,0,13,two-tone,C
flop,AdQc,10.0,0,13,two-tone,C
flop,5s7d,10.0,0,13,rainbow,C
flop,5cKc,10.0,0,13,two-tone,C
flop,8d8c,10.0,0,12,two-tone,
flop,3d5d,10.0,0,11,monotone,C
flop,7hTc,10.0,0,12,two-tone,C
flop,Jd8d,10.0,0,12,monotone,
flop,5c6c,10.0,0,12,rainbow,C
flop,QdTs,10.0,0,13,two-tone,C
flop,KsQc,10.0,0,13,rainbow,C
flop,8s4s,10.0,0,13,rainbow,C
flop,8sJd,10.0,0,13,rainbow,R
flop,9sAd,10.0,0,13,two-tone,C
flop,KcAc,10.0,0,13,two-tone,
flop,Ah4h,10.0,0,13,rainbow,C
flop,QdKs,10.0,0,13,two-tone,C
flop,9d4d,10.0,0,11,rainbow,C
flop,Jd8h,10.0,0,13,rainbow,R
flop,6s4c,10.0,0,13,two-tone,C
flop,4h3h,10.0,0,13,rainbow,C
flop,5h8h,10.0,0,13,two-tone,C
flop,3s3h,10.0,0,13,two-tone,C
flop,7d7c,10.0,0,13,two-tone,C
flop,3dKd,10.0,0,13,rainbow,C
flop,JdJh,10.0,0,13,two-tone,C
flop,Ad8d,10.0,0,13,two-tone,C
flop,5s5d,10.0,0,11,two-tone,R
flop,9s9d,10.0,0,13,rainbow,C
flop,KdQd,10.0,0,13,monotone,C
flop,AdTs,10.0,0,13,two-tone,C
flop,3h2h,10.0,0,13,two-tone,C
flop,3dAc,10.0,0,13,two-tone,
flop,TsAs,10.0,0,10,two-tone,
flop,5hTh,10.0,0,13,rainbow,C
flop,5h4s,10.0,0,13,two-tone,C
flop,2cAs,10.0,0,13,two-tone,C
flop,ThJs,10.0,0,13,rainbow,C
flop,KdJh,10.0,0,13,rainbow,C
flop,TsJc,10.0,0,13,two-tone,C
flop,Js8s,10.0,0,13,two-tone,C
flop,As7s,10.0,0,13,rainbow,C
flop,6s4s,10.0,0,13,two-tone,C
flop,4s3s,10.0,0,13,two-tone,C
flop,AdAs,10.0,0,13,rainbow,C
flop,AhKc,10.0,0,13,rainbow,R
flop,5s5d,10.0,0,13,two-tone,C
flop,6d5d,10.0,0,13,rainbow,C
flop,AhKs,10.0,0,13,two-tone,R
flop,3c9c,10.0,0,13,two-tone,C
flop,AsTs,10.0,0,13,two-tone,C
flop,9c7d,10.0,0,13,two-tone,
flop,8cTh,10.0,0,13,two-tone,C
flop,JdJh,10.0,0,13,two-tone,C
flop,JsAc,10.0,0,13,monotone,C
flop,AcKc,10.0,0,12,two-tone,C
flop,JsTc,10.0,0,11,two-tone,C
flop,Jc9c,10.0,0,13,two-tone,C
flop,TcAh,10.0,0,13,rainbow,C
flop,JdKs,10.0,0,13,monotone,C
flop,6sAc,10.0,0,13,two-tone,C
flop,Tc2c,10.0,0,13,two-tone,C
flop,2dQd,10.0,0,13,two-tone,C
flop,JcKs,10.0,0,13,two-tone,R
flop,KsAd,10.0,0,13,two-tone,
flop,7hAh,10.0,0,13,rainbow,C
flop,TsKs,10.0,0,13,two-tone,R
flop,AdKs,10.0,0,11,two-tone,
flop,KhQs,10.0,0,11,two-tone,C
flop,KcKs,10.0,0,13,rainbow,
flop,KsJs,10.0,0,13,rainbow,C
flop,TcKh,10.0,0,13,rainbow,
flop,QdJs,10.0,0,13,rainbow,C
flop,KdJs,10.0,0,13,two-tone,R
flop,AhQd,10.0,0,13,two-tone,
flop,8cAh,10.0,0,9,two-tone,C
flop,3d3h,10.0,0,13,rainbow,C
flop,6d7d,10.0,0,10,rainbow,C
flop,ThKh,10.0,0,13,two-tone,C
flop,Ks7c,10.0,0,13,two-tone,C
flop,8d9d,10.0,0,13,two-tone,C
flop,TdAd,10.0,0,5,rainbow,C
flop,6cKs,10.0,0,13,two-tone,
flop,5d5h,10.0,0,13,two-tone,C
flop,2s2c,10.0,0,12,rainbow,
flop,4s6s,10.0,0,12,two-tone,C
flop,Kc6c,10.0,0,13,two-tone,
flop,JhTs,10.0,0,12,rainbow,R
flop,Jh6h,10.0,0,13,two-tone,C
flop,Tc4c,10.0,0,11,two-tone,
flop,JsKs,10.0,0,13,rainbow,R
flop,KsTc,10.0,0,12,two-tone,
flop,8s7s,10.0,0,13,two-tone,C
flop,Ad6d,10.0,0,13,two-tone,C
flop,Th8s,10.0,0,13,two-tone,C
flop,Qs9s,10.0,0,13,two-tone,R
flop,Kh8h,10.0,0,13,two-tone,C
flop,KcKh,10.0,0,13,two-tone,C
flop,KcJc,10.0,0,13,two-tone,R
flop,JdTd,10.0,0,13,two-tone,C
flop,3c9d,10.0,0,13,two-tone,C
flop,5sTs,10.0,0,13,two-tone,C
flop,Jc9c,10.0,0,9,two-tone,C
flop,2dKd,10.0,0,13,two-tone,C
flop,QhKh,10.0,0,13,rainbow,C
flop,8s8c,10.0,0,13,rainbow,C
flop,As7d,10.0,0,13,monotone,C
flop,KcJc,10.0,0,11,rainbow,C
flop,5h6d,10.0,0,13,two-tone,C
flop,QcJs,10.0,0,13,two-tone,C
flop,KhJc,10.0,0,13,two-tone,C
flop,ThKd,10.0,0,13,two-tone,R
flop,JdTc,10.0,0,13,monotone,C
flop,9hAh,10.0,0,13,two-tone,
flop,8c2d,10.0,0,13,two-tone,C
flop,Kh9c,10.0,0,13,two-tone,R
flop,KcJc,10.0,0,13,rainbow,C
flop,Ac9c,10.0,0,12,monotone,C
flop,AcQc,10.0,0,11,rainbow,C
flop,TdQd,10.0,0,13,rainbow,R
flop,KhAs,10.0,0,13,rainbow,R
flop,4sQs,10.0,0,12,rainbow,
flop,Ts3s,10.0,0,13,monotone,C
flop,JsJd,10.0,0,13,rainbow,C
flop,8cAh,10.0,0,10,monotone,C
flop,JdJh,10.0,0,12,rainbow,C
flop,JhAd,10.0,0,11,monotone,C
flop,KhKd,10.0,0,13,rainbow,C
flop,Kh3h,10.0,0,13,two-tone,
flop,KhKc,10.0,0,13,rainbow,C
flop,AsJd,10.0,0,13,rainbow,C
flop,As8h,10.0,0,11,two-tone,
flop,9dTh,10.0,0,13,rainbow,C
flop,Js7s,10.0,0,11,two-tone,C
flop,8h2h,10.0,0,9,two-tone,C
flop,Kc8c,10.0,0,9,two-tone,C
flop,9d9h,10.0,0,11,rainbow,
flop,JcJs,10.0,0,11,two-tone,
flop,JhQc,10.0,0,13,two-tone,C
flop,Ac3c,10.0,0,13,rainbow,C
flop,8c8s,10.0,0,13,rainbow,R
flop,7sAs,10.0,0,13,two-tone,C
flop,AhJc,10.0,0,13,two-tone,R
flop,Jh6s,10.0,0,13,two-tone,
flop,Qc9h,10.0,0,13,two-tone,C
flop,Qd9h,10.0,0,12,two-tone,C
flop,QcAs,10.0,0,13,monotone,
flop,KhAs,10.0,0,13,two-tone,
flop,TcKc,10.0,0,13,two-tone,R
flop,ThAh,10.0,0,12,rainbow,C
flop,JdKd,10.0,0,11,two-tone,C
flop,Js8s,10.0,0,11,two-tone,C
flop,QcTc,10.0,0,13,two-tone,C
flop,8c9c,10.0,0,13,two-tone,C
flop,Qd9c,10.0,0,13,rainbow,C
flop,TcJc,10.0,0,13,two-tone,R
flop,KdKc,10.0,0,13,two-tone,C
flop,8hTh,10.0,0,11,two-tone,C
flop,AcTd,10.0,0,13,two-tone,
flop,KhQd,10.0,0,13,two-tone,C
flop,ThAc,10.0,0,12,rainbow,C
flop,Kc9s,10.0,0,13,rainbow,C
flop,Qc7c,10.0,0,7,rainbow,C
flop,KdTc,10.0,0,13,two-tone,C
flop,QdAd,10.0,0,13,two-tone,R
flop,QcKs,10.0,0,13,two-tone,C
flop,5h5d,10.0,0,12,two-tone,C
flop,Ah7c,10.0,0,13,two-tone,
flop,KdJs,10.0,0,12,rainbow,C
flop,QdQh,10.0,0,13,two-tone,C
flop,6d9c,10.0,0,13,two-tone,
flop,Qd7d,10.0,0,13,rainbow,C
flop,QdQc,10.0,0,13,two-tone,C
flop,7hAd,10.0,0,13,two-tone,C
flop,7s6d,10.0,0,13,two-tone,C
flop,AhAc,10.0,0,12,two-tone,R
flop,KcKd,10.0,0,13,two-tone,C
flop,6hAd,10.0,0,13,two-tone,C
flop,6dKd,10.0,0,13,rainbow,C
flop,Kd7c,10.0,0,13,two-tone,C
flop,3cAd,10.0,0,13,monotone,C
flop,AhJh,10.0,0,13,rainbow,C
flop,3sQs,10.0,0,13,two-tone,C
flop,8hTd,10.0,0,13,rainbow,C
flop,5s8s,10.0,0,13,two-tone,C
flop,AdKs,10.0,0,13,two-tone,C
flop,TsTc,10.0,0,13,two-tone,C
flop,TcKd,10.0,0,12,two-tone,
flop,JdAs,10.0,0,12,two-tone,
flop,Kh7d,10.0,0,12,monotone,C
flop,2sAd,10.0,0,12,two-tone,
flop,JcQd,10.0,0,11,two-tone,C
flop,7d4d,10.0,0,13,rainbow,R
flop,QdQh,10.0,0,13,rainbow,
flop,QhAs,10.0,0,13,rainbow,C
flop,8sJh,10.0,0,7,rainbow,C
flop,QdJd,10.0,0,13,rainbow,C
flop,6s6c,10.0,0,11,rainbow,C
flop,KdKc,10.0,0,13,monotone,
flop,JdQc,10.0,0,13,two-tone,R
flop,Jh9h,10.0,0,12,two-tone,C
flop,KcJh,10.0,0,13,rainbow,C
flop,QsKd,10.0,0,13,rainbow,C
flop,5hAs,10.0,0,13,rainbow,C
flop,KcTs,10.0,0,13,rainbow,C
flop,Ks5s,10.0,0,13,two-tone,
flop,KcQc,10.0,0,13,two-tone,R
flop,AcQs,10.0,0,13,two-tone,C
flop,QhTc,10.0,0,11,two-tone,R
flop,JhJs,10.0,0,12,two-tone,C
flop,JcAc,10.0,0,13,two-tone,
flop,TsJc,10.0,0,12,two-tone,C
flop,Qc7c,10.0,0,12,two-tone,C
flop,6d2d,10.0,0,12,two-tone,C
flop,3hJc,10.0,0,13,rainbow,
flop,TcJc,10.0,0,13,rainbow,C
flop,QdTc,10.0,0,13,two-tone,C
flop,QhAd,10.0,0,12,two-tone,C
flop,9s9h,10.0,0,11,rainbow,C
flop,6cTc,10.0,0,13,rainbow,C
flop,Ac5h,10.0,0,13,two-tone,
flop,Ks2s,10.0,0,13,two-tone,
flop,TdAd,10.0,0,13,two-tone,R
flop,5dAd,10.0,0,13,two-tone,R
flop,8c9c,10.0,0,13,rainbow,C
flop,8c8d,10.0,0,13,monotone,
flop,5c4c,10.0,0,13,rainbow,C
flop,5h5s,10.0,0,13,rainbow,R
flop,TcKd,10.0,0,13,two-tone,C
flop,2sJs,10.0,0,13,two-tone,C
flop,Qs9c,10.0,0,12,rainbow,R
flop,9h2s,10.0,0,12,rainbow,C
flop,AcJs,10.0,0,13,two-tone,C
flop,AcJc,10.0,0,13,two-tone,R
flop,Kh8s,10.0,0,13,rainbow,C
flop,Ac7d,10.0,0,13,two-tone,R
flop,Ks8h,10.0,0,13,rainbow,C
flop,Th4h,10.0,0,13,two-tone,C
flop,KdQc,10.0,0,13,rainbow,C
flop,5c5h,10.0,0,13,two-tone,C
flop,7s6s,10.0,0,13,rainbow,C
flop,TsKd,10.0,0,13,rainbow,R
flop,7s6s,10.0,0,13,two-tone,C
flop,AhTd,10.0,0,13,rainbow,R
flop,QdQh,10.0,0,13,rainbow,C
flop,8s8h,10.0,0,13,two-tone,C
flop,TdQd,10.0,0,11,two-tone,C
flop,5c4s,10.0,0,13,rainbow,C
flop,AsJs,10.0,0,13,rainbow,R
flop,5d7d,10.0,0,13,rainbow,C
flop,TsKd,10.0,0,13,two-tone,C
flop,Kd8c,10.0,0,13,rainbow,C
flop,Js6s,10.0,0,13,rainbow,C
flop,QhJd,10.0,0,13,two-tone,R
flop,QcKh,10.0,0,13,rainbow,
flop,QdTs,10.0,0,11,two-tone,C
flop,9sAc,10.0,0,13,two-tone,
flop,QdQc,10.0,0,13,rainbow,
flop,KdJs,10.0,0,13,two-tone,R
flop,9dAc,10.0,0,13,rainbow,C
flop,6dAs,10.0,0,12,rainbow,C
flop,AhTh,10.0,0,13,two-tone,
flop,4c6s,10.0,0,13,two-tone,C
flop,AdKh,10.0,0,13,rainbow,R
flop,Qc2c,10.0,0,13,two-tone,C
flop,9dAh,10.0,0,13,two-tone,C
flop,9dJs,10.0,0,13,two-tone,C
flop,2dAd,10.0,0,13,rainbow,C
flop,AcQs,10.0,0,13,rainbow,C
flop,AdQd,10.0,0,13,monotone,C
flop,3dTh,10.0,0,13,two-tone,C
flop,8d9d,10.0,0,13,two-tone,C
flop,TdJc,10.0,0,13,rainbow,C
flop,AhJs,10.0,0,13,rainbow,C
flop,As5s,10.0,0,13,two-tone,R
flop,ThJd,10.0,0,13,rainbow,C
flop,AhJh,10.0,0,13,two-tone,C
flop,4dAh,10.0,0,13,two-tone,C
flop,3sTs,10.0,0,13,two-tone,
flop,JdJh,10.0,0,13,two-tone,C
flop,JsQh,10.0,0,13,rainbow,C
flop,9h3d,10.0,0,13,rainbow,C
flop,4hKd,10.0,0,13,rainbow,
flop,JsJc,10.0,0,13,rainbow,R
flop,9dAd,10.0,0,13,two-tone,R
flop,3hAh,10.0,0,13,rainbow,C
flop,6sAs,10.0,0,13,two-tone,C
flop,4s3d,10.0,0,13,rainbow,
flop,5d6h,10.0,0,13,monotone,
flop,2d2h,10.0,0,13,monotone,C
flop,Th9c,10.0,0,13,rainbow,C
flop,Qd4h,10.0,0,13,two-tone,C
flop,4hAh,10.0,0,13,rainbow,C
flop,QsAs,10.0,0,13,rainbow,R
flop,Ac9c,10.0,0,13,monotone,C
flop,2cKc,10.0,0,12,rainbow,
flop,9c6s,10.0,0,13,two-tone,C
flop,TsTh,10.0,0,12,rainbow,C
flop,As5c,10.0,0,11,rainbow,C
flop,AdQh,10.0,0,13,rainbow,C
flop,8sAs,10.0,0,13,two-tone,R
flop,2d5c,10.0,0,13,rainbow,
flop,Ac9h,10.0,0,13,rainbow,R
flop,Jc8s,10.0,0,13,two-tone,R
flop,Kc7s,10.0,0,13,rainbow,R
flop,JhAh,10.0,0,13,two-tone,C
flop,4hAh,10.0,0,12,two-tone,
flop,JcKh,10.0,0,12,two-tone,C
flop,2h5h,10.0,0,12,rainbow,
flop,3hAh,10.0,0,13,rainbow,C
flop,AsTh,10.0,0,13,two-tone,C
flop,4d4h,10.0,0,9,two-tone,C
flop,TdKc,10.0,0,13,rainbow,
flop,9dKc,10.0,0,12,two-tone,C
flop,QdAh,10.0,0,12,rainbow,C
flop,5s4c,10.0,0,12,two-tone,C
flop,QdQs,10.0,0,11,rainbow,R
flop,7d7c,10.0,0,13,monotone,C
flop,Kd7c,10.0,0,11,two-tone,C
flop,8c8h,10.0,0,13,rainbow,C
flop,5s6s,10.0,0,9,two-tone,C
flop,AdJd,10.0,0,11,rainbow,C
flop,KcKd,10.0,0,13,two-tone,
flop,JdJh,10.0,0,13,two-tone,C
